,site,average,lat_x,long_x,range,lat_y,long_y,Altitude
46,1044550.0,0.682691094,45.3136111,-70.2416667,2.0,45.3136111,-70.2416667,1020.0
47,1047200.0,0.569796524,44.85777778,-70.48527778,3.0,44.85777778,-70.48527778,930.0
48,11058837.0,-11.06346744,41.59233175,-70.50780579,4.0,41.59233175,-70.50780579,0.0
49,1057000.0,0.773537428,44.30388889,-70.5397222,1.0,44.30388889,-70.5397222,447.0
50,1054500.0,-0.964997241,44.5519444,-70.5441667,4.0,44.5519444,-70.5441667,420.0
51,1067950.0,0.74350553,43.4322222,-70.5533333,2.0,43.4322222,-70.5533333,70.0
52,1069700.0,-3.552929652,43.37916667,-70.5833333,4.0,43.37916667,-70.5833333,42.55
53,1055000.0,0.675806988,44.64277778,-70.58888889,2.0,44.64277778,-70.58888889,615.67
54,1105876.0,-3.601744627,41.94177039,-70.6225338,4.0,41.94177039,-70.6225338,0.0
55,1063310.0,-16.33649813,43.85555556,-70.6397222,4.0,43.85555556,-70.6397222,275.35
56,1069500.0,0.556714296,43.4183333,-70.6583333,3.0,43.4183333,-70.6583333,165.75
57,1054300.0,0.703826211,44.5933333,-70.7330556,2.0,44.5933333,-70.7330556,620.0
58,1105870.0,-0.071332745,41.9909362,-70.7336491,4.0,41.9909362,-70.7336491,3.94
59,1068910.0,0.669436965,43.4183333,-70.7380556,2.0,43.4183333,-70.7380556,229.3
60,1066000.0,0.592303058,43.80805556,-70.7816667,3.0,43.80805556,-70.7816667,263.48
61,1105730.0,-0.079771902,42.1006571,-70.8225415,4.0,42.1006571,-70.8225415,2.35
62,1105917.0,0.095822407,41.66260446,-70.8383696,4.0,41.66260446,-70.8383696,9.17
63,1073785.0,0.831553666,43.0358333,-70.8475,1.0,43.0358333,-70.8475,5.28
64,1105638.0,-0.144087887,42.2348226,-70.8719892,4.0,42.2348226,-70.8719892,14.19
65,1102000.0,0.628842104,42.6598157,-70.8936622,3.0,42.6598157,-70.8936622,19.83
66,1105608.0,-314.7610021,42.21305556,-70.92638889,4.0,42.21305556,-70.92638889,-6.67
67,1105600.0,-2.272341911,42.1903779,-70.9447679,4.0,42.1903779,-70.9447679,69.21
68,1101000.0,0.640654656,42.75286948,-70.9456096,3.0,42.75286948,-70.9456096,22.68
69,1073500.0,0.719228528,43.10258558,-70.952559,2.0,43.10258558,-70.952559,37.55
70,1108000.0,0.479334331,41.9339903,-70.9564307,4.0,41.9339903,-70.9564307,8.79
71,1072870.0,0.859861911,43.23480487,-70.9564507,1.0,43.23480487,-70.9564507,115.0
72,1073000.0,0.629921861,43.1486955,-70.9650603,3.0,43.1486955,-70.9650603,64.58
73,1072800.0,0.34055115,43.26841527,-70.9736739,4.0,43.26841527,-70.9736739,118.77
74,1105583.0,-1.703730996,42.22093308,-70.9781026,4.0,42.22093308,-70.9781026,4.2
75,1054200.0,0.410783125,44.39055556,-70.9797222,4.0,44.39055556,-70.9797222,683.1
76,1105933.0,0.506455266,41.58538185,-70.9903171,3.0,41.58538185,-70.9903171,9.2
77,1102345.0,-18.34125683,42.4695404,-71.0069954,4.0,42.4695404,-71.0069954,14.2
78,1101500.0,-1.23776014,42.56953869,-71.0269974,4.0,42.56953869,-71.0269974,44.16
79,1073587.0,0.417425604,42.9845316,-71.038392,4.0,42.9845316,-71.038392,59.52
80,1052500.0,0.614885884,44.8775,-71.0575,3.0,44.8775,-71.0575,1259.48
81,11055566.0,-3.485727092,42.2709321,-71.06838369,4.0,42.2709321,-71.06838369,0.0
82,1108410.0,-0.072948935,41.8998232,-71.0894897,4.0,41.8998232,-71.0894897,14.19
83,1064500.0,0.669639479,43.9908333,-71.0905556,2.0,43.9908333,-71.0905556,418.19
84,1109060.0,-0.013034441,41.8662122,-71.12282369,4.0,41.8662122,-71.12282369,10.57
85,1053500.0,0.332317886,44.7825,-71.1286111,4.0,44.7825,-71.1286111,1227.3
86,1103025.0,-15.8123374,42.40704077,-71.1339422,4.0,42.40704077,-71.1339422,0.0
87,1109070.0,0.376505708,41.840379,-71.142824,4.0,41.840379,-71.142824,29.18
88,1105500.0,-0.333140303,42.15454356,-71.1458842,4.0,42.15454356,-71.1458842,79.4
89,1105554.0,-1.873694392,42.2092655,-71.1458851,4.0,42.2092655,-71.1458851,39.21
90,1100627.0,-0.914522688,42.6714806,-71.1492239,4.0,42.6714806,-71.1492239,34.2
91,1104000.0,-0.421088676,42.2550985,-71.1642196,4.0,42.2550985,-71.1642196,-0.76
92,10735562.0,-10.30945546,42.94897557,-71.16478279,4.0,42.94897557,-71.16478279,185.0
93,1109000.0,0.056776782,41.94760015,-71.1767155,4.0,41.94760015,-71.1767155,54.35
94,1053600.0,0.420868814,44.6661111,-71.18138889,4.0,44.6661111,-71.18138889,1180.0
95,1054000.0,0.606264152,44.4358333,-71.19027778,3.0,44.4358333,-71.19027778,832.88
96,1105000.0,-1.9968215,42.1775987,-71.2008863,4.0,42.1775987,-71.2008863,43.25
97,1073319.0,0.559895427,43.04138889,-71.2016667,3.0,43.04138889,-71.2016667,182.49
98,1100561.0,0.065510408,42.7431456,-71.208393,4.0,42.7431456,-71.208393,100.14
99,1100600.0,-0.340358253,42.5681488,-71.2147792,4.0,42.5681488,-71.2147792,79.61
100,1100505.0,-0.04259813,42.8492547,-71.2150607,4.0,42.8492547,-71.2150607,190.0
101,1104200.0,-8.775088542,42.3164861,-71.227833,4.0,42.3164861,-71.227833,67.12
102,1104500.0,-6.904090926,42.37231857,-71.2336668,4.0,42.37231857,-71.2336668,19.21
103,1103500.0,-3.145439512,42.256209,-71.2600558,4.0,42.256209,-71.2600558,88.98
104,1104480.0,-0.318449077,42.3556519,-71.2650565,4.0,42.3556519,-71.2650565,42.14
105,1104475.0,-1.079979375,42.3545408,-71.2681121,4.0,42.3545408,-71.2681121,99.2
106,1104455.0,-2677.559138,42.37259606,-71.27033448,4.0,42.37259606,-71.27033448,84.2
107,1100568.0,-0.327545199,42.46703909,-71.2722795,4.0,42.46703909,-71.2722795,114.19
108,1104430.0,-7.558100622,42.3981512,-71.2733903,4.0,42.3981512,-71.2733903,149.2
109,10642505.0,-4.876153897,44.08388889,-71.2855556,4.0,44.08388889,-71.2855556,665.0
110,1064801.0,0.626727364,43.83007396,-71.2878488,3.0,43.83007396,-71.2878488,492.91
111,1103455.0,-22.36854905,42.25398645,-71.29339017,4.0,42.25398645,-71.29339017,104.23
112,1100000.0,-0.025685265,42.64592464,-71.2983937,4.0,42.64592464,-71.2983937,4.37
113,1099500.0,0.046664594,42.6367581,-71.3020047,4.0,42.6367581,-71.3020047,66.6
114,1109403.0,-3.005950879,41.83093377,-71.3503315,4.0,41.83093377,-71.3503315,4.18
115,10965852.0,-7.863667735,42.78286636,-71.35367448,4.0,42.78286636,-71.35367448,148.55
116,1089500.0,0.359171947,43.25674759,-71.36951248,4.0,43.25674759,-71.36951248,328.78
117,1113895.0,0.261888902,41.8884331,-71.38144467,4.0,41.8884331,-71.38144467,33.66
118,1103280.0,-1.383429648,42.1398197,-71.3895032,4.0,42.1398197,-71.3895032,174.23
119,1098530.0,0.470642629,42.3253732,-71.3975605,4.0,42.3253732,-71.3975605,109.78
120,1097300.0,-3.802482202,42.51259289,-71.40422829,4.0,42.51259289,-71.40422829,154.19
121,1114000.0,-0.638995534,41.833989,-71.41061208,4.0,41.833989,-71.41061208,7.38
122,1129200.0,0.112520587,45.04032368,-71.4439704,4.0,45.04032368,-71.4439704,1150.0
123,1117000.0,0.578036537,41.6412122,-71.4445016,3.0,41.6412122,-71.4445016,4.56
124,1116500.0,0.491608022,41.75093399,-71.4450575,4.0,41.75093399,-71.4450575,7.16
125,1097000.0,0.129946383,42.432038,-71.4497848,4.0,42.432038,-71.4497848,146.0
126,1092000.0,0.055157159,42.9481405,-71.4634002,4.0,42.9481405,-71.4634002,108.58
127,1116905.0,0.583521566,41.63,-71.47888889,3.0,41.63,-71.47888889,24.13
128,1089100.0,0.613107812,43.21369248,-71.4803481,3.0,43.21369248,-71.4803481,255.29
129,1114500.0,-2.57460347,41.8589884,-71.4872823,4.0,41.8589884,-71.4872823,94.19
130,1112500.0,0.403737446,42.0064871,-71.5025613,4.0,42.0064871,-71.5025613,106.64
131,1094000.0,0.712212705,42.8575865,-71.5061785,2.0,42.8575865,-71.5061785,159.88
132,1117350.0,0.508405836,41.4823233,-71.5511719,3.0,41.4823233,-71.5511719,88.9
133,1111500.0,-2.482853857,41.99648716,-71.56200758,4.0,41.99648716,-71.56200758,179.22
134,1116000.0,0.498685033,41.69010026,-71.5658958,4.0,41.69010026,-71.5658958,216.94
135,1117370.0,0.440431506,41.53898957,-71.568673,4.0,41.53898957,-71.568673,119.12
136,1096500.0,0.738512955,42.66758945,-71.57506809,2.0,42.66758945,-71.57506809,168.28
137,1115170.0,-0.313732126,41.84093269,-71.584508,4.0,41.84093269,-71.584508,300.0
138,1115183.0,0.008648423,41.79759966,-71.5847857,4.0,41.79759966,-71.5847857,359.19
139,1081000.0,-1.710841078,43.44174376,-71.5875752,4.0,43.44174376,-71.5875752,441.4
140,1117420.0,0.639656489,41.4767673,-71.6047849,3.0,41.4767673,-71.6047849,80.38
141,1115098.0,-0.152405009,41.8525992,-71.6061754,4.0,41.8525992,-71.6061754,314.19
142,1115110.0,0.117712464,41.8456548,-71.6095088,4.0,41.8456548,-71.6095088,309.19
143,1115114.0,-0.192471434,41.83759929,-71.6120089,4.0,41.83759929,-71.6120089,297.19
144,1111212.0,0.634672383,42.05481959,-71.6164542,3.0,42.05481959,-71.6164542,198.12
145,1117430.0,0.656834755,41.44621186,-71.6211738,2.0,41.44621186,-71.6211738,84.09
146,1117468.0,-2.122276514,41.49260037,-71.6281194,4.0,41.49260037,-71.6281194,106.79
147,1137500.0,0.71036475,44.2686741,-71.6303617,2.0,44.2686741,-71.6303617,1180.48
148,1129500.0,0.597340287,44.74977166,-71.63120018,3.0,44.74977166,-71.63120018,880.17
149,1115630.0,0.051575301,41.6267667,-71.6325646,4.0,41.6267667,-71.6325646,264.17
150,1091000.0,0.831932296,43.01480519,-71.64146129,1.0,43.01480519,-71.64146129,308.28
151,1115280.0,-0.726862802,41.80398827,-71.6497879,4.0,41.80398827,-71.6497879,429.2
152,1081500.0,0.40591724,43.42285456,-71.6528543,4.0,43.42285456,-71.6528543,250.58
153,1096000.0,0.632700505,42.63425619,-71.6578479,3.0,42.63425619,-71.6578479,243.5
154,1074520.0,0.705466478,44.0475669,-71.6598029,2.0,44.0475669,-71.6598029,820.72
155,1115276.0,-8.454553215,41.7853772,-71.6672885,4.0,41.7853772,-71.6672885,339.2
156,1075000.0,0.750425052,43.9761792,-71.6795244,1.0,43.9761792,-71.6795244,616.1
157,1117500.0,0.757621088,41.44510024,-71.68089828,1.0,41.44510024,-71.68089828,42.94
158,1076500.0,0.81971378,43.7592388,-71.6856337,1.0,43.7592388,-71.6856337,456.66
159,1111300.0,-4.674114364,41.9812093,-71.68590049,4.0,41.9812093,-71.68590049,339.22
160,1115265.0,0.189736525,41.7906548,-71.6986785,4.0,41.7906548,-71.6986785,409.2
161,1115190.0,-0.307930328,41.8223213,-71.70034528,4.0,41.8223213,-71.70034528,359.2
162,1115187.0,-2.637591617,41.8187102,-71.7050677,4.0,41.8187102,-71.7050677,354.2
163,1093852.0,0.820684076,42.8425858,-71.7067399,1.0,42.8425858,-71.7067399,264.32
164,1110000.0,0.692769136,42.230372,-71.7109023,2.0,42.230372,-71.7109023,334.32
165,1118000.0,0.724162786,41.49815516,-71.7164561,2.0,41.49815516,-71.7164561,60.21
166,1117800.0,-0.2281474,41.5739884,-71.72062318,4.0,41.5739884,-71.72062318,117.35
167,1131500.0,0.503374036,44.4100591,-71.7206438,3.0,44.4100591,-71.7206438,799.89
168,1094500.0,0.594379464,42.49506389,-71.7219333,3.0,42.49506389,-71.7219333,265.0
169,1086000.0,0.865787681,43.25091159,-71.7322996,1.0,43.25091159,-71.7322996,379.37
170,1085500.0,0.67319333,43.1928569,-71.7472995,2.0,43.1928569,-71.7472995,355.15
171,1078000.0,0.368943585,43.56646307,-71.747857,4.0,43.56646307,-71.747857,449.42
172,1109730.0,0.150469681,42.1889835,-71.7650702,4.0,42.1889835,-71.7650702,379.35
173,1094400.0,0.685311573,42.57620079,-71.7881285,2.0,42.57620079,-71.7881285,394.13
174,1095220.0,0.727446043,42.41092507,-71.7911829,2.0,42.41092507,-71.7911829,399.28
175,1095375.0,0.437293033,42.37286967,-71.8281279,4.0,42.37286967,-71.8281279,545.0
176,1118500.0,0.606466127,41.38371065,-71.8331247,3.0,41.38371065,-71.8331247,-2.68
177,1077400.0,0.458485821,43.70388889,-71.8333333,4.0,43.70388889,-71.8333333,608.42
178,1118300.0,0.283703938,41.4748222,-71.8342361,4.0,41.4748222,-71.8342361,152.9
179,1134500.0,0.647004519,44.5117231,-71.8373143,3.0,44.5117231,-71.8373143,1103.99
180,1076000.0,0.767173603,43.79562647,-71.8453594,1.0,43.79562647,-71.8453594,496.94
181,1133000.0,0.442933512,44.63394195,-71.8975942,4.0,44.63394195,-71.8975942,943.88
182,1124151.0,0.042345254,41.94356667,-71.8995972,4.0,41.94356667,-71.8995972,289.34
183,1125100.0,0.688865191,41.97846389,-71.90051389,2.0,41.97846389,-71.90051389,350.0
184,1125500.0,0.322156633,41.909475,-71.91386389,4.0,41.909475,-71.91386389,216.76
185,1124000.0,-1.37896218,42.0223189,-71.9556289,4.0,42.0223189,-71.9556289,341.52
186,1082000.0,0.765354989,42.8625837,-71.95924609,1.0,42.8625837,-71.95924609,731.25
187,1127000.0,0.036147378,41.59749167,-71.9840944,4.0,41.59749167,-71.9840944,63.07
188,1175670.0,-2.426204926,42.26481407,-72.0042418,4.0,42.26481407,-72.0042418,629.4
189,1172500.0,-1.297245939,42.42509025,-72.0245212,4.0,42.42509025,-72.0245212,744.33
190,1135300.0,0.636634318,44.4353353,-72.03842899,3.0,44.4353353,-72.03842899,641.27
191,1135500.0,0.560107584,44.3656147,-72.0392613,3.0,44.3656147,-72.0392613,500.0
192,1163200.0,0.49288096,42.58842124,-72.04091198,4.0,42.58842124,-72.04091198,899.33
193,1138500.0,0.131999779,44.15339689,-72.0417577,4.0,44.15339689,-72.0417577,399.37
194,11230695.0,-58.04739027,41.57000278,-72.0462444,4.0,41.57000278,-72.0462444,19.12
195,1123000.0,0.741843181,41.6717651,-72.05229807,2.0,41.6717651,-72.05229807,221.19
196,1123600.0,-4.747732904,42.08261944,-72.0583806,4.0,42.08261944,-72.0583806,510.64
197,1173000.0,-1.113440888,42.39120167,-72.0650774,4.0,42.39120167,-72.0650774,631.28
198,1139000.0,0.474115231,44.1503413,-72.0650915,4.0,44.1503413,-72.0650915,505.53
199,1162000.0,0.839594822,42.6842527,-72.08341388,1.0,42.6842527,-72.08341388,825.92
200,1120790.0,0.271508332,41.81616944,-72.1061694,4.0,41.81616944,-72.1061694,357.0
201,1162500.0,0.677157641,42.6825859,-72.1150812,2.0,42.6825859,-72.1150812,848.95
202,1127500.0,0.212488142,41.5587094,-72.1214666,4.0,41.5587094,-72.1214666,93.53
203,1135150.0,0.577787821,44.47616707,-72.1245431,3.0,44.47616707,-72.1245431,1141.2
204,1123360.0,-3.987572925,42.108375,-72.1261306,4.0,42.108375,-72.1261306,612.84
205,1121000.0,0.588143327,41.8437089,-72.1689662,3.0,41.8437089,-72.1689662,334.7
206,1122500.0,-0.178041269,41.70037644,-72.1820223,4.0,41.70037644,-72.1820223,131.4
207,4296500.0,0.377576493,44.94032449,-72.1892684,4.0,44.94032449,-72.1892684,682.36
208,1122000.0,0.177305119,41.7201,-72.195575,4.0,41.7201,-72.195575,150.31
209,11277905.0,-10.16009735,41.3686111,-72.2022222,4.0,41.3686111,-72.2022222,15.0
210,1174500.0,-0.162411643,42.3934237,-72.2384148,4.0,42.3934237,-72.2384148,504.06
211,1121330.0,-5.875699413,41.83319444,-72.2427806,4.0,41.83319444,-72.2427806,317.38
212,1176000.0,-6.903401627,42.18231566,-72.263691,4.0,42.18231566,-72.263691,389.36
213,1119500.0,-2.15511392,41.7506544,-72.26563469,4.0,41.7506544,-72.26563469,239.05
214,4296000.0,0.713471473,44.8689363,-72.2701041,2.0,44.8689363,-72.2701041,710.0
215,1173500.0,-0.08742953,42.2362038,-72.27258047,4.0,42.2362038,-72.27258047,379.15
216,1158000.0,0.623695797,42.9948023,-72.31119719,3.0,42.9948023,-72.31119719,480.0
217,1144500.0,-0.053898086,43.64618187,-72.3123134,4.0,43.64618187,-72.3123134,321.11
218,1160350.0,0.416525755,42.87147076,-72.3281415,4.0,42.87147076,-72.3281415,444.0
219,1175500.0,-0.139492135,42.2678699,-72.3325824,4.0,42.2678699,-72.3325824,364.54
220,1194000.0,-0.48862119,41.44166944,-72.33267778,4.0,41.44166944,-72.33267778,56.23
221,1194500.0,0.527637484,41.42751667,-72.33477778,3.0,41.42751667,-72.33477778,53.97
222,1139800.0,-0.22312683,44.0928419,-72.33565327,4.0,44.0928419,-72.33565327,1180.0
223,1151500.0,-0.065072765,43.60257077,-72.35425819,4.0,43.60257077,-72.35425819,336.77
224,1152500.0,0.344298153,43.38757327,-72.36203409,4.0,43.38757327,-72.36203409,358.78
225,1174565.0,-1.050048711,42.45508906,-72.3817516,4.0,42.45508906,-72.3817516,539.44
226,4293000.0,0.313503588,44.97282337,-72.38538628,4.0,44.97282337,-72.38538628,580.0
227,1144000.0,0.571484689,43.71423614,-72.418149,3.0,43.71423614,-72.418149,374.53
228,1154500.0,-0.582241797,43.12618905,-72.4367549,4.0,43.12618905,-72.4367549,218.63
229,1166500.0,0.748566018,42.5975862,-72.43786449,2.0,42.5975862,-72.43786449,379.48
230,1193500.0,0.002848058,41.55232124,-72.44925287,4.0,41.55232124,-72.44925287,64.38
231,1153550.0,0.629715008,43.1917433,-72.48508889,3.0,43.1917433,-72.48508889,303.26
232,1161000.0,0.543864787,42.78591586,-72.4861996,3.0,42.78591586,-72.4861996,201.32
233,1154000.0,0.797987477,43.13757777,-72.4881444,1.0,43.13757777,-72.4881444,395.51
234,1177000.0,-0.804469984,42.16064906,-72.5139756,4.0,42.16064906,-72.5139756,124.31
235,1195100.0,0.565260527,41.3061722,-72.5310333,3.0,41.3061722,-72.5310333,34.81
236,1184490.0,0.17270476,41.9138972,-72.5497,4.0,41.9138972,-72.5497,46.21
237,1170500.0,-0.389641795,42.5802222,-72.5745,4.0,42.5802222,-72.5745,99.32
238,4285500.0,0.128027062,44.29950278,-72.57872119,4.0,44.29950278,-72.57872119,549.53
239,1192500.0,-1.284482118,41.7831548,-72.5873114,4.0,41.7831548,-72.5873114,53.6
240,4286000.0,0.344441207,44.25672595,-72.59344318,4.0,44.25672595,-72.59344318,499.99
241,1184000.0,-0.944031099,41.9873186,-72.6053669,4.0,41.9873186,-72.6053669,27.75
242,1172010.0,-1.08183246,42.19146944,-72.6093111,4.0,42.19146944,-72.6093111,32.42
243,4287000.0,-0.017889738,44.1825606,-72.6406655,4.0,44.1825606,-72.6406655,603.0
244,1170000.0,0.749951324,42.53591957,-72.65342328,2.0,42.53591957,-72.65342328,154.46
245,1142500.0,0.358348409,43.93450969,-72.6578821,4.0,43.93450969,-72.6578821,630.5
246,1171500.0,0.511000109,42.31897839,-72.6650907,3.0,42.31897839,-72.6650907,169.34
247,1170100.0,0.432002577,42.70341695,-72.67064738,4.0,42.70341695,-72.67064738,434.51
248,4292000.0,0.305402549,44.6228287,-72.6762308,4.0,44.6228287,-72.6762308,506.7
249,1304500.0,-223.5741207,40.9136111,-72.6866667,4.0,40.9136111,-72.6866667,6.54
250,1169900.0,-1.330023453,42.5420303,-72.69370179,4.0,42.5420303,-72.69370179,459.45
251,4293500.0,0.037298492,44.96004599,-72.696521,4.0,44.96004599,-72.696521,402.51
252,1183500.0,0.544462955,42.1067602,-72.698981,3.0,42.1067602,-72.698981,97.52
253,1192883.0,0.498522351,41.5202333,-72.7065306,4.0,41.5202333,-72.7065306,134.17
254,1184100.0,0.393034515,41.96083889,-72.7104861,4.0,41.96083889,-72.7104861,149.21
255,1169000.0,0.414815231,42.63841775,-72.7250922,4.0,42.63841775,-72.7250922,457.86
256,4288000.0,0.393433879,44.2772802,-72.7426163,4.0,44.2772802,-72.7426163,543.93
257,1150900.0,0.557808083,43.62229069,-72.7589899,3.0,43.62229069,-72.7589899,1148.59
258,1189995.0,0.584488392,41.9082833,-72.75935278,3.0,41.9082833,-72.75935278,130.21
259,4289000.0,0.190036138,44.37033339,-72.7687298,4.0,44.37033339,-72.7687298,428.0
260,4288225.0,0.217559805,44.52338556,-72.7717885,4.0,44.52338556,-72.7717885,1325.0
261,1155500.0,0.375225134,43.1089665,-72.775374,4.0,43.1089665,-72.775374,680.0
263,4288230.0,-0.075148036,44.5039413,-72.7817883,4.0,44.5039413,-72.7817883,1240.0
264,4294300.0,0.020545587,45.00282217,-72.83346858,4.0,45.00282217,-72.83346858,400.0
265,1196500.0,-0.462105735,41.45026389,-72.841275,4.0,41.45026389,-72.841275,19.24
266,1168500.0,0.607183887,42.626,-72.8541944,3.0,42.626,-72.8541944,516.84
267,1179500.0,-0.066946102,42.28786655,-72.8642636,4.0,42.28786655,-72.8642636,460.62
268,1195490.0,-0.447305744,41.6034722,-72.8832,4.0,41.6034722,-72.8832,138.47
269,1188090.0,0.662094109,41.7555472,-72.8870417,2.0,41.7555472,-72.8870417,178.2
270,1181000.0,0.695007388,42.23731169,-72.895654,2.0,42.23731169,-72.895654,382.94
271,1196620.0,-0.077994447,41.42041389,-72.9026583,4.0,41.42041389,-72.9026583,82.57
272,1305000.0,-2494.467979,40.83027778,-72.9061111,4.0,40.83027778,-72.9061111,17.95
273,1187300.0,0.600139434,42.0375,-72.93932778,3.0,42.0375,-72.93932778,594.57
274,1188000.0,0.666579837,41.786209,-72.9648261,2.0,41.786209,-72.9648261,714.0
275,4282000.0,0.137168014,43.6036792,-73.0131628,4.0,43.6036792,-73.0131628,474.35
276,1186000.0,-4.516875305,41.9628729,-73.017606,4.0,41.9628729,-73.017606,485.6
277,1186500.0,0.48174282,41.9679222,-73.0334444,4.0,41.9679222,-73.0334444,510.24
278,1208500.0,0.392094939,41.4423,-73.0622833,4.0,41.4423,-73.0622833,117.28
279,1206900.0,0.537246625,41.6737084,-73.0695527,3.0,41.6737084,-73.0695527,354.39
280,4292500.0,0.503240603,44.67921477,-73.0726365,3.0,44.67921477,-73.0726365,288.9
281,1185500.0,0.647625574,42.0788611,-73.0728833,3.0,42.0788611,-73.0728833,757.6
282,1331500.0,0.553167409,42.61119407,-73.1239918,3.0,42.61119407,-73.1239918,831.0
283,4294000.0,0.233366602,44.91670937,-73.1284645,4.0,44.91670937,-73.1284645,106.9
284,4290500.0,0.113631207,44.47893867,-73.1387381,4.0,44.47893867,-73.1387381,191.17
285,4292810.0,-64.19588369,44.8561111,-73.1508333,4.0,44.8561111,-73.1508333,120.0
286,1306460.0,-67.63979126,40.77194444,-73.1586111,4.0,40.77194444,-73.1586111,15.1
287,1332500.0,0.492164019,42.70035897,-73.158994,4.0,42.70035897,-73.158994,621.0
288,1205500.0,-0.121354892,41.38380278,-73.16663889,4.0,41.38380278,-73.16663889,24.98
289,4282500.0,0.499172335,44.01311488,-73.1678954,4.0,44.01311488,-73.1678954,335.75
290,4282525.0,0.468436423,44.0617249,-73.17067429,4.0,44.0617249,-73.17067429,235.0
