,site,average,lat_x,long_x,range,lat_y,long_y,Altitude
0,1021000.0,-0.281150085,45.1369444,-67.3180556,4.0,45.1369444,-67.3180556,65.72
1,1018500.0,-3.153581324,45.5683333,-67.4283333,4.0,45.5683333,-67.4283333,367.2
2,1021470.0,-0.103475377,44.8008333,-67.725,4.0,44.8008333,-67.725,133.16
3,1021480.0,0.745383682,44.9369444,-67.7361111,2.0,44.9369444,-67.7361111,170.0
4,1019000.0,-1.054505739,45.1725,-67.76888889,4.0,45.1725,-67.76888889,273.56
5,1022500.0,0.735185713,44.60805556,-67.93527778,2.0,44.60805556,-67.93527778,44.2
6,1017550.0,-0.16466785,46.62805556,-67.9530556,4.0,46.62805556,-67.9530556,580.0
7,1022294.0,-0.064935065,44.85909167,-68.10396389,4.0,44.85909167,-68.10396389,906.55
8,1017000.0,-0.225301606,46.7772222,-68.1572222,4.0,46.7772222,-68.1572222,436.4
9,1030500.0,0.821859975,45.5011111,-68.3058333,1.0,45.5011111,-68.3058333,217.0
10,1015800.0,0.010993477,46.52305556,-68.3716667,4.0,46.52305556,-68.3716667,530.0
11,1013500.0,0.524942604,47.2375,-68.58277778,3.0,47.2375,-68.58277778,511.38
12,1014000.0,0.229023836,47.2833333,-68.58527778,4.0,47.2833333,-68.58527778,505.0
13,1029500.0,0.72583236,45.73027778,-68.5894444,2.0,45.73027778,-68.5894444,294.74
14,1029200.0,-0.119839796,46.14305556,-68.6336111,4.0,46.14305556,-68.6336111,512.0
15,1034500.0,0.509352438,45.2361111,-68.65138889,3.0,45.2361111,-68.65138889,125.94
16,1034000.0,0.179727196,45.26055556,-68.8686111,4.0,45.26055556,-68.8686111,248.68
17,1037380.0,0.627341301,44.32916667,-69.0608333,3.0,44.32916667,-69.0608333,135.0
18,1011000.0,0.40269967,47.0697222,-69.0794444,4.0,47.0697222,-69.0794444,604.6
19,1010500.0,0.008260107,47.11305556,-69.0880556,4.0,47.11305556,-69.0880556,590.38
20,1031500.0,0.385056604,45.175,-69.3147222,4.0,45.175,-69.3147222,358.47
21,1031450.0,0.385897346,45.1844444,-69.4522222,4.0,45.1844444,-69.4522222,423.0
22,1031300.0,0.301247122,45.2672222,-69.58388889,4.0,45.2672222,-69.58388889,564.09
23,1038000.0,0.354508112,44.22277778,-69.59388889,4.0,44.22277778,-69.59388889,101.05
24,1010000.0,0.149111945,46.70055556,-69.7155556,4.0,46.70055556,-69.7155556,931.26
25,1010070.0,-0.575851842,46.89388889,-69.7516667,4.0,46.89388889,-69.7516667,885.0
26,1049500.0,-3.210131114,44.22916667,-69.7780556,4.0,44.22916667,-69.7780556,20.0
27,1046500.0,-4.123703672,45.0519444,-69.8855556,4.0,45.0519444,-69.8855556,330.2
28,1048000.0,-9.620924947,44.70805556,-69.9375,4.0,44.70805556,-69.9375,197.1
29,1047000.0,-1.256809241,44.86916667,-69.955,4.0,44.86916667,-69.955,303.3
30,1042500.0,-2.368940462,45.3397222,-69.9619444,4.0,45.3397222,-69.9619444,569.03
